_RAJ2000,_DEJ2000,_V,RAJ2000,DEJ2000,2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg
53.053863,30.685463,VizieR,53.053863,30.685463,03321292+3041076,15.52,0.055,14.704,0.063,14.444,0.056,AAA,222,111,000,0,0
53.046903,30.693209,VizieR,53.046903,30.693209,03321125+3041355,16.903,0.188,15.554,0.139,16.221,0.263,CBD,222,111,000,0,0
53.024745,30.687462,VizieR,53.024745,30.687462,03320593+3041148,15.115,0.041,14.285,0.048,13.995,0.041,AAA,222,111,000,0,0
53.023059,30.680267,VizieR,53.023059,30.680267,03320553+3040489,15.674,0.067,15.029,0.088,14.642,0.068,AAA,222,111,000,0,0
53.001785,30.68961,VizieR,53.001785,30.68961,03320042+3041225,13.153,0.023,12.397,0.019,12.184,0.018,AAA,222,111,000,0,0
53.030722,30.705687,VizieR,53.030722,30.705687,03320737+3042204,13.64,0.023,13.006,0.026,12.828,0.026,AAA,222,111,000,0,0
53.043152,30.731621,VizieR,53.043152,30.731621,03321035+3043538,15.839,,15.103,0.089,14.889,,UAU,626,20,0c0,0,0
53.045685,30.718676,VizieR,53.045685,30.718676,03321096+3043072,13.762,0.026,13.157,0.025,12.942,0.023,AAA,222,111,000,0,0
52.936945,30.669672,VizieR,52.936945,30.669672,03314486+3040108,14.166,0.027,13.559,0.03,13.387,0.032,AAA,222,111,000,0,0
52.937245,30.67367,VizieR,52.937245,30.67367,03314493+3040252,16.608,,15.809,0.195,15.462,0.178,UCC,22,11,000,0,0
52.962,30.664003,VizieR,52.962,30.664003,03315088+3039504,11.22,0.021,10.412,0.019,10.184,0.018,AAA,222,111,000,0,0
52.980996,30.687231,VizieR,52.980996,30.687231,03315543+3041140,15.785,0.075,15.201,0.098,15.058,0.109,AAA,222,111,000,0,0
52.974505,30.680882,VizieR,52.974505,30.680882,03315388+3040511,16.264,0.106,15.367,0.111,15.096,0.107,ABA,222,111,000,0,0
52.931782,30.68211,VizieR,52.931782,30.68211,03314362+3040555,8.734,0.018,8.464,0.027,8.309,0.021,AAA,111,111,000,0,0
52.927286,30.689426,VizieR,52.927286,30.689426,03314254+3041219,12.114,0.02,11.449,0.016,11.197,0.018,AAA,222,111,000,0,0
52.923372,30.701176,VizieR,52.923372,30.701176,03314160+3042042,14.892,0.038,13.772,0.033,13.436,0.03,AAA,222,111,000,0,0
52.956108,30.716208,VizieR,52.956108,30.716208,03314946+3042583,16.77,0.173,15.543,0.131,15.25,0.121,CBB,222,111,000,0,0
52.960817,30.725531,VizieR,52.960817,30.725531,03315059+3043319,16.499,0.133,16.071,,15.45,0.154,BUB,202,101,000,0,0
52.963086,30.708729,VizieR,52.963086,30.708729,03315114+3042314,14.654,0.033,13.916,0.033,13.589,0.028,AAA,222,111,000,0,0
52.993009,30.696789,VizieR,52.993009,30.696789,03315832+3041484,15.925,0.079,15.115,0.089,15.036,0.096,AAA,222,111,000,0,0
52.988335,30.7209,VizieR,52.988335,30.7209,03315720+3043152,12.231,0.022,11.761,0.021,11.567,0.02,AAA,222,111,000,0,0
52.997661,30.694796,VizieR,52.997661,30.694796,03315943+3041412,14.775,0.033,14.153,0.04,14.064,0.048,AAA,222,111,000,0,0
53.002502,30.710829,VizieR,53.002502,30.710829,03320060+3042389,15.474,,14.813,0.07,14.727,,UAU,626,20,0c0,0,0
53.008903,30.71117,VizieR,53.008903,30.71117,03320213+3042402,15.734,0.067,15.113,0.086,14.943,0.087,AAA,222,111,000,0,0
53.020219,30.714724,VizieR,53.020219,30.714724,03320485+3042530,16.129,0.093,15.226,0.102,14.8,0.083,AAA,222,111,000,0,0
53.020143,30.718761,VizieR,53.020143,30.718761,03320483+3043075,16.352,0.119,15.747,0.153,15.581,0.172,BBC,222,111,000,0,0
52.969294,30.734278,VizieR,52.969294,30.734278,03315263+3044034,16.509,0.136,15.113,0.09,14.904,0.095,BAA,222,111,000,0,0
52.967035,30.733587,VizieR,52.967035,30.733587,03315208+3044009,14.802,0.038,13.839,0.036,13.502,0.037,AAA,222,111,000,0,0
53.001201,30.741896,VizieR,53.001201,30.741896,03320028+3044308,16.672,0.157,15.642,0.137,15.385,0.134,CBB,222,111,000,0,0
52.987252,30.752056,VizieR,52.987252,30.752056,03315694+3045074,15.776,0.069,15.058,0.087,14.524,0.074,AAA,222,111,000,0,0
53.017466,30.758633,VizieR,53.017466,30.758633,03320419+3045310,16.886,0.188,15.893,0.184,15.554,0.166,CCC,222,111,000,0,0
53.007037,30.750162,VizieR,53.007037,30.750162,03320168+3045005,17.009,0.21,15.815,0.161,15.395,0.138,CCB,222,111,000,0,0
52.810968,30.624027,VizieR,52.810968,30.624027,03311463+3037264,15.744,0.073,14.761,0.069,14.54,0.07,AAA,222,111,000,0,0
52.82038,30.609922,VizieR,52.82038,30.609922,03311689+3036357,16.584,0.14,15.398,0.128,15.077,0.128,BBB,222,111,000,0,0
52.825945,30.643682,VizieR,52.825945,30.643682,03311822+3038372,12.732,0.021,12.015,0.022,11.747,0.02,AAA,222,111,000,0,0
52.833028,30.645536,VizieR,52.833028,30.645536,03311992+3038439,16.463,0.128,15.213,0.104,14.833,0.094,BAA,222,111,000,0,0
52.793563,30.651423,VizieR,52.793563,30.651423,03311045+3039051,16.585,,15.368,0.129,15.147,0.121,UBB,22,11,000,0,0
52.803077,30.665812,VizieR,52.803077,30.665812,03311273+3039569,16.451,,15.532,0.149,14.852,0.099,UBA,22,22,0cc,0,0
52.82143,30.647532,VizieR,52.82143,30.647532,03311714+3038511,14.537,0.034,13.881,0.039,13.579,0.036,AAA,222,111,000,0,0
52.840122,30.67149,VizieR,52.840122,30.67149,03312162+3040173,14.292,0.028,13.074,0.022,12.591,0.023,AAA,222,111,000,0,0
52.867717,30.652748,VizieR,52.867717,30.652748,03312825+3039098,16.433,0.13,15.979,0.226,15.59,0.184,BDC,222,111,000,0,0
52.862612,30.653139,VizieR,52.862612,30.653139,03312702+3039113,16.807,0.182,15.597,0.164,15.29,,CCU,220,110,000,0,0
52.876659,30.680874,VizieR,52.876659,30.680874,03313039+3040511,15.538,0.072,13.917,0.041,13.218,0.028,AAA,222,111,000,0,0
52.876741,30.690834,VizieR,52.876741,30.690834,03313041+3041270,15.482,0.065,14.652,0.065,14.545,0.076,AAA,222,111,000,0,0
52.895142,30.703747,VizieR,52.895142,30.703747,03313483+3042134,16.474,0.151,15.718,0.196,15.111,0.125,BCB,222,111,000,0,0
52.84762,30.678659,VizieR,52.84762,30.678659,03312342+3040431,17.188,,15.713,,15.405,0.172,UUC,2,1,000,0,0
52.852774,30.686579,VizieR,52.852774,30.686579,03312466+3041116,16.896,0.218,15.154,0.109,13.943,0.047,DBA,222,111,000,0,0
52.849789,30.718454,VizieR,52.849789,30.718454,03312394+3043064,15.818,0.086,14.427,0.054,13.871,0.046,AAA,222,111,000,0,0
52.877631,30.717199,VizieR,52.877631,30.717199,03313063+3043019,14.455,0.031,12.968,0.022,12.317,0.021,AAA,222,111,000,0,0
52.796187,30.667507,VizieR,52.796187,30.667507,03311108+3040030,17.13,0.256,15.906,0.193,15.254,0.141,DCB,222,111,000,0,0
52.787485,30.679192,VizieR,52.787485,30.679192,03310899+3040450,14.305,0.028,13.296,0.026,13.047,0.024,AAA,222,111,000,0,0
52.772516,30.673649,VizieR,52.772516,30.673649,03310540+3040251,16.209,0.116,15.365,0.114,15.232,0.134,BBB,222,111,000,0,0
52.784878,30.658239,VizieR,52.784878,30.658239,03310837+3039296,12.544,0.019,11.835,0.018,11.551,0.018,AAA,222,111,000,0,0
52.784062,30.669647,VizieR,52.784062,30.669647,03310817+3040107,14.128,0.027,13.165,0.023,12.847,0.024,AAA,222,111,000,0,0
52.766285,30.664257,VizieR,52.766285,30.664257,03310390+3039513,16.129,0.111,15.281,0.112,15.106,0.122,BBB,222,111,000,0,0
52.797329,30.674702,VizieR,52.797329,30.674702,03311135+3040289,16.745,0.179,15.694,0.163,15.579,0.185,CCC,222,111,000,0,0
52.79535,30.688665,VizieR,52.79535,30.688665,03311088+3041191,14.895,0.039,14.033,0.038,13.803,0.041,AAA,222,111,000,0,0
52.784969,30.688753,VizieR,52.784969,30.688753,03310839+3041195,16.475,0.145,15.825,0.182,15.294,0.145,BCB,222,111,000,0,0
52.79841,30.710238,VizieR,52.79841,30.710238,03311161+3042368,16.015,0.094,15.518,0.148,15.295,0.14,ABB,222,111,000,0,0
52.753871,30.680395,VizieR,52.753871,30.680395,03310092+3040494,13.987,0.026,13.123,0.03,12.86,0.025,AAA,222,111,000,0,0
52.783106,30.700905,VizieR,52.783106,30.700905,03310794+3042032,16.582,0.154,15.513,0.144,15.583,0.181,BBC,222,111,000,0,0
52.778742,30.716917,VizieR,52.778742,30.716917,03310689+3043009,14.301,0.028,13.544,0.03,13.29,0.032,AAA,222,111,000,0,0
52.78727,30.710642,VizieR,52.78727,30.710642,03310894+3042383,16.2,0.111,15.393,0.126,15.257,0.128,BBB,222,111,000,0,0
52.84727,30.729813,VizieR,52.84727,30.729813,03312334+3043473,17.112,0.272,15.368,0.127,14.596,0.084,DBA,222,111,000,0,0
52.802341,30.717218,VizieR,52.802341,30.717218,03311256+3043019,14.892,0.038,14.45,0.06,14.255,0.058,AAA,222,111,000,0,0
52.803605,30.741983,VizieR,52.803605,30.741983,03311286+3044311,18.162,,15.468,0.135,14.497,0.072,UBA,22,11,000,0,0
52.797378,30.737961,VizieR,52.797378,30.737961,03311137+3044166,17.325,,15.826,0.186,14.972,0.102,UCA,22,11,000,0,0
52.794477,30.739416,VizieR,52.794477,30.739416,03311067+3044218,16.961,,15.881,0.199,15.2,0.121,UCB,22,11,000,0,0
52.826456,30.765608,VizieR,52.826456,30.765608,03311834+3045561,18.653,,15.924,,13.972,0.047,UUA,2,1,000,0,0
52.895857,30.717619,VizieR,52.895857,30.717619,03313500+3043034,15.959,0.094,15.015,0.093,14.731,0.096,AAA,222,111,000,0,0
52.931842,30.735964,VizieR,52.931842,30.735964,03314364+3044094,16.952,0.224,15.916,0.211,15.368,0.154,DCB,222,111,000,0,0
52.932564,30.733677,VizieR,52.932564,30.733677,03314381+3044012,14.879,0.042,14.038,0.041,13.676,0.041,AAA,222,111,000,0,0
52.926575,30.741425,VizieR,52.926575,30.741425,03314237+3044291,18.567,,16.256,,15.162,0.135,UUB,2,1,000,0,0
52.920867,30.734997,VizieR,52.920867,30.734997,03314100+3044059,15.919,0.088,14.987,0.09,14.162,0.058,AAA,222,111,000,0,0
52.921993,30.726568,VizieR,52.921993,30.726568,03314127+3043356,14.314,0.028,13.28,0.023,12.85,0.025,AAA,222,111,000,0,0
52.920946,30.742996,VizieR,52.920946,30.742996,03314102+3044347,15.863,0.086,14.667,0.065,14.196,0.061,AAA,222,111,000,0,0
52.947232,30.736403,VizieR,52.947232,30.736403,03314733+3044110,17.037,0.243,15.692,0.178,15.591,0.19,DCC,222,111,000,0,0
52.881744,30.73171,VizieR,52.881744,30.73171,03313161+3043541,18.306,,16.253,,15.175,0.135,UUB,2,1,000,0,0
52.880035,30.736422,VizieR,52.880035,30.736422,03313120+3044111,16.221,,15.5,,13.777,0.073,UUA,2,2,00c,1,0
52.880149,30.737459,VizieR,52.880149,30.737459,03313123+3044148,16.266,,15.634,,14.495,0.101,UUA,2,2,00c,2,0
52.889716,30.720282,VizieR,52.889716,30.720282,03313353+3043130,15.622,0.076,14.359,0.052,13.696,0.039,AAA,222,111,000,0,0
52.88732,30.715836,VizieR,52.88732,30.715836,03313295+3042570,16.802,0.21,15.946,0.217,15.291,0.148,CCB,222,111,000,0,0
52.895361,30.740055,VizieR,52.895361,30.740055,03313488+3044241,16.956,0.23,15.667,,15.39,0.156,DUC,202,101,000,0,0
52.917622,30.746395,VizieR,52.917622,30.746395,03314022+3044470,17.474,0.37,15.543,0.154,15.426,0.176,DBC,222,111,000,0,0
52.911869,30.776659,VizieR,52.911869,30.776659,03313884+3046359,14.755,0.038,13.986,0.04,13.729,0.037,AAA,222,121,0c0,0,0
52.916708,30.758265,VizieR,52.916708,30.758265,03314000+3045297,15.099,0.047,14.436,0.057,14.053,0.054,AAA,222,111,000,0,0
52.902475,30.756231,VizieR,52.902475,30.756231,03313659+3045224,15.515,0.065,14.691,0.066,14.538,0.08,AAA,222,111,000,0,0
52.899289,30.75032,VizieR,52.899289,30.75032,03313582+3045011,15.11,0.046,14.351,0.054,14.062,0.054,AAA,222,111,000,0,0
52.95112,30.747711,VizieR,52.95112,30.747711,03314826+3044517,16.987,0.211,15.482,0.113,14.935,0.091,CBA,222,111,000,0,0
52.953256,30.767241,VizieR,52.953256,30.767241,03314878+3046020,18.761,,15.715,,15.292,0.134,UUB,2,1,000,0,0
52.941508,30.763245,VizieR,52.941508,30.763245,03314596+3045476,15.55,0.067,14.246,0.051,13.903,0.047,AAA,222,111,000,0,0
52.941725,30.760048,VizieR,52.941725,30.760048,03314601+3045361,17.115,,15.566,0.164,15.225,0.143,UCB,22,11,000,0,0
52.976658,30.797119,VizieR,52.976658,30.797119,03315439+3047496,17.438,0.307,16.19,0.233,15.81,0.217,DDC,222,111,000,0,0
52.922414,30.769037,VizieR,52.922414,30.769037,03314137+3046085,12.049,0.02,11.171,0.016,10.889,0.017,AAA,222,111,000,0,0
52.9399,30.773319,VizieR,52.9399,30.773319,03314557+3046239,16.827,0.203,15.659,,14.855,0.104,CUA,202,101,000,0,0
52.942267,30.796938,VizieR,52.942267,30.796938,03314614+3047489,15.678,0.073,15.086,0.099,14.966,0.107,AAA,222,111,000,0,0
52.946227,30.795593,VizieR,52.946227,30.795593,03314709+3047441,13.469,0.022,12.893,0.021,12.622,0.022,AAA,222,111,000,0,0
52.852965,30.756615,VizieR,52.852965,30.756615,03312471+3045238,16.595,0.171,15.528,,15.487,0.171,CUC,202,101,000,0,0
52.8729,30.769958,VizieR,52.8729,30.769958,03312949+3046118,15.813,0.087,15.091,0.104,14.863,0.101,AAA,222,111,000,0,0
52.889841,30.794619,VizieR,52.889841,30.794619,03313356+3047406,16.481,0.151,16.676,,15.552,0.19,BUC,202,101,000,0,0
52.904802,30.777548,VizieR,52.904802,30.777548,03313715+3046391,16.986,0.246,16.376,0.345,15.33,0.149,DDB,222,111,000,0,0
52.908245,30.778,VizieR,52.908245,30.778,03313797+3046408,16.051,0.103,15.123,0.105,15.037,0.119,AAB,222,111,000,0,0
52.88771,30.772245,VizieR,52.88771,30.772245,03313305+3046200,16.984,,15.698,0.176,15.825,0.245,UCD,22,11,000,0,0
52.885718,30.793682,VizieR,52.885718,30.793682,03313257+3047372,16.558,0.166,15.655,0.168,15.18,0.134,CCB,222,111,000,0,0
52.88117,30.7729,VizieR,52.88117,30.7729,03313148+3046224,16.858,0.22,15.618,0.16,16.13,,DCU,220,110,000,0,0
52.894311,30.787477,VizieR,52.894311,30.787477,03313463+3047149,16.495,0.155,15.685,0.169,15.374,0.163,BCC,222,111,000,0,0
52.836058,30.787096,VizieR,52.836058,30.787096,03312065+3047135,12.138,0.021,11.59,0.016,11.359,0.018,AAA,222,111,000,0,0
52.849436,30.770515,VizieR,52.849436,30.770515,03312386+3046138,16.42,,15.596,0.16,15.521,0.196,UCC,22,11,000,0,0
52.847242,30.763029,VizieR,52.847242,30.763029,03312333+3045469,18.575,,16.572,,14.927,0.11,UUB,2,1,000,0,0
52.852859,30.78031,VizieR,52.852859,30.78031,03312468+3046491,15.008,0.044,14.363,0.054,14.166,0.059,AAA,222,111,000,0,0
52.921978,30.790457,VizieR,52.921978,30.790457,03314127+3047256,13.597,0.023,13.029,0.023,12.811,0.026,AAA,222,111,000,0,0
52.906409,30.791498,VizieR,52.906409,30.791498,03313753+3047293,16.386,0.146,15.475,,15.848,0.246,BUD,202,101,000,0,0
52.913796,30.787844,VizieR,52.913796,30.787844,03313931+3047162,16.101,0.107,15.542,0.155,15.058,0.125,ABB,222,111,000,0,0
52.893408,30.795492,VizieR,52.893408,30.795492,03313441+3047437,15.01,0.047,14.106,0.042,13.847,0.048,AAA,222,111,000,0,0
52.902927,30.80838,VizieR,52.902927,30.80838,03313670+3048301,16.331,0.135,15.681,0.186,15.447,0.181,BCC,222,111,00c,0,0
52.921797,30.801205,VizieR,52.921797,30.801205,03314123+3048043,13.951,0.026,13.388,0.029,13.246,0.029,AAA,222,111,000,0,0
52.925309,30.810728,VizieR,52.925309,30.810728,03314207+3048386,15.199,0.053,14.553,0.062,14.329,0.068,AAA,222,111,000,0,0
52.928598,30.816181,VizieR,52.928598,30.816181,03314286+3048582,16.798,0.207,15.605,0.164,15.631,0.209,CCC,222,111,000,0,0
52.927766,30.838457,VizieR,52.927766,30.838457,03314266+3050184,16.097,0.105,15.343,0.136,15.333,0.155,ABB,222,111,000,0,0
52.944038,30.829494,VizieR,52.944038,30.829494,03314656+3049461,14.756,0.037,13.993,0.045,13.756,0.039,AAA,222,111,000,0,0
52.897064,30.825747,VizieR,52.897064,30.825747,03313529+3049326,15.275,0.055,14.716,0.075,14.483,0.076,AAA,222,111,000,0,0
52.88735,30.815941,VizieR,52.88735,30.815941,03313296+3048573,14.225,0.028,13.782,0.037,13.618,0.039,AAA,222,111,000,0,0
52.875115,30.818209,VizieR,52.875115,30.818209,03313002+3049055,16.365,0.136,15.375,0.127,15.293,0.157,BBC,222,111,000,0,0
52.875753,30.826658,VizieR,52.875753,30.826658,03313018+3049359,15.995,0.098,15.616,0.165,15.929,0.264,ACD,222,111,000,0,0
52.877736,30.82337,VizieR,52.877736,30.82337,03313065+3049241,15.774,0.081,15.039,0.099,15.049,0.111,AAB,222,111,000,0,0
52.924488,30.837248,VizieR,52.924488,30.837248,03314187+3050140,16.554,0.162,15.866,0.216,15.754,0.221,CCD,222,111,000,0,0
52.904393,30.853695,VizieR,52.904393,30.853695,03313705+3051133,15.697,0.081,15.253,0.125,15.187,0.134,ABB,222,111,000,0,0
53.082833,30.708637,VizieR,53.082833,30.708637,03321987+3042310,16.657,0.146,15.741,0.163,15.437,0.136,BCB,222,111,000,0,0
